综合一
NO.231 | 评分: 67.4 | 中位速度: 2.47 MB/s | 最低速度: 2.32 MB/s | 延迟: 212ms | 抖动: 3ms | IP地址: [2604:a880:2:d1:0:1:7bf1:f001]:443 | 地区: SJC 美国 圣何塞
NO.232 | 评分: 67.4 | 中位速度: 3.85 MB/s | 最低速度: 3.70 MB/s | 延迟: 275ms | 抖动: 26ms | IP地址: [2a01:ecc0:6000:fb::2]:443 | 地区: AMS 荷兰
NO.233 | 评分: 67.3 | 中位速度: 4.97 MB/s | 最低速度: 4.49 MB/s | 延迟: 243ms | 抖动: 42ms | IP地址: [2a01:ecc0:5000:6c0::2]:443 | 地区: AMS 荷兰
NO.234 | 评分: 67.3 | 中位速度: 6.35 MB/s | 最低速度: 2.87 MB/s | 延迟: 236ms | 抖动: 37ms | IP地址: [2a01:ecc0:5000:125c::2]:443 | 地区: AMS 荷兰
NO.235 | 评分: 67.2 | 中位速度: 4.00 MB/s | 最低速度: 3.84 MB/s | 延迟: 297ms | 抖动: 15ms | IP地址: [2a01:ecc0:5000:1e56::2]:443 | 地区: AMS 荷兰
NO.236 | 评分: 67.1 | 中位速度: 8.01 MB/s | 最低速度: 7.96 MB/s | 延迟: 193ms | 抖动: 68ms | IP地址: [2605:52c0:2:4cd7:be24:11ff:fe45:d824]:8443 | 地区: LAX 美国 洛杉矶
NO.237 | 评分: 66.8 | 中位速度: 6.97 MB/s | 最低速度: 2.50 MB/s | 延迟: 191ms | 抖动: 30ms | IP地址: [2001:19f0:7002:460:5400:6ff:fe68:bca4]:443 | 地区: NRT 日本东京
NO.238 | 评分: 66.7 | 中位速度: 4.69 MB/s | 最低速度: 4.44 MB/s | 延迟: 282ms | 抖动: 26ms | IP地址: [2a01:ecc0:6000:412::2]:443 | 地区: AMS 荷兰
NO.239 | 评分: 66.7 | 中位速度: 4.06 MB/s | 最低速度: 3.19 MB/s | 延迟: 277ms | 抖动: 28ms | IP地址: [2a01:ecc0:4000:6bf::2]:443 | 地区: AMS 荷兰
NO.240 | 评分: 66.5 | 中位速度: 4.19 MB/s | 最低速度: 3.09 MB/s | 延迟: 282ms | 抖动: 26ms | IP地址: [2a01:ecc0:500:695::2]:443 | 地区: AMS 荷兰
NO.241 | 评分: 66.3 | 中位速度: 3.89 MB/s | 最低速度: 2.69 MB/s | 延迟: 265ms | 抖动: 12ms | IP地址: [2a0d:6c2:17:9b9::]:8443 | 地区: AMS 荷兰
NO.242 | 评分: 66.3 | 中位速度: 6.23 MB/s | 最低速度: 3.35 MB/s | 延迟: 280ms | 抖动: 29ms | IP地址: [2606:65c0:10:388:3b30:749a:45c:e44b]:8443 | 地区: DFW 美国
NO.243 | 评分: 66.3 | 中位速度: 3.25 MB/s | 最低速度: 3.13 MB/s | 延迟: 296ms | 抖动: 21ms | IP地址: [2a01:ecc0:4000:489::2]:443 | 地区: AMS 荷兰
NO.244 | 评分: 66.2 | 中位速度: 8.27 MB/s | 最低速度: 6.49 MB/s | 延迟: 278ms | 抖动: 30ms | IP地址: [2a01:ecc0:5000:1aa::2]:443 | 地区: AMS 荷兰
NO.245 | 评分: 66.1 | 中位速度: 2.83 MB/s | 最低速度: 2.69 MB/s | 延迟: 290ms | 抖动: 0ms | IP地址: [2a03:21c0:11::151]:8443 | 地区: ARN 欧洲 瑞典
NO.246 | 评分: 66.0 | 中位速度: 4.66 MB/s | 最低速度: 4.07 MB/s | 延迟: 243ms | 抖动: 49ms | IP地址: [2a14:ae00:b:26::a]:443 | 地区: FRA 德国
NO.247 | 评分: 66.0 | 中位速度: 3.92 MB/s | 最低速度: 2.27 MB/s | 延迟: 215ms | 抖动: 3ms | IP地址: [2602:f873:12:800:0:1:f9cd:52d]:443 | 地区: LAX 美国 洛杉矶
NO.248 | 评分: 65.9 | 中位速度: 4.10 MB/s | 最低速度: 3.77 MB/s | 延迟: 239ms | 抖动: 51ms | IP地址: [2a01:ecc0:6000:d86::2]:443 | 地区: AMS 荷兰
NO.249 | 评分: 65.8 | 中位速度: 7.03 MB/s | 最低速度: 6.98 MB/s | 延迟: 266ms | 抖动: 38ms | IP地址: [2a01:ecc0:500:c8::2]:443 | 地区: AMS 荷兰
NO.250 | 评分: 65.7 | 中位速度: 4.90 MB/s | 最低速度: 2.09 MB/s | 延迟: 187ms | 抖动: 4ms | IP地址: [2001:19f0:6000:3a72:5400:6ff:fe91:f503]:443 | 地区: LAX 美国 洛杉矶
NO.251 | 评分: 65.6 | 中位速度: 4.98 MB/s | 最低速度: 4.07 MB/s | 延迟: 144ms | 抖动: 287ms | IP地址: [2a01:ecc0:6000:682::2]:443 | 地区: AMS 荷兰
NO.252 | 评分: 65.5 | 中位速度: 3.71 MB/s | 最低速度: 2.53 MB/s | 延迟: 218ms | 抖动: 26ms | IP地址: [2a13:7c00:3:19:f816:3eff:fecd:62dc]:443 | 地区: SJC 美国 圣何塞
NO.253 | 评分: 65.4 | 中位速度: 6.05 MB/s | 最低速度: 5.80 MB/s | 延迟: 284ms | 抖动: 31ms | IP地址: [2a01:ecc0:500:372::2]:443 | 地区: AMS 荷兰
NO.254 | 评分: 65.4 | 中位速度: 4.68 MB/s | 最低速度: 4.25 MB/s | 延迟: 242ms | 抖动: 52ms | IP地址: [2a01:ecc0:5000:f9d::2]:443 | 地区: AMS 荷兰
NO.255 | 评分: 65.0 | 中位速度: 3.84 MB/s | 最低速度: 2.93 MB/s | 延迟: 281ms | 抖动: 30ms | IP地址: [2607:f130:0:151:216:3eff:fee6:46c6]:443 | 地区: LAS 美国 阿拉斯加
NO.256 | 评分: 65.0 | 中位速度: 3.41 MB/s | 最低速度: 3.36 MB/s | 延迟: 244ms | 抖动: 53ms | IP地址: [2a01:ecc0:4000:9a2::2]:443 | 地区: AMS 荷兰
NO.257 | 评分: 65.0 | 中位速度: 3.14 MB/s | 最低速度: 2.68 MB/s | 延迟: 256ms | 抖动: 22ms | IP地址: [2a0d:6c2:17:bde::]:443 | 地区: AMS 荷兰
NO.258 | 评分: 65.0 | 中位速度: 2.28 MB/s | 最低速度: 2.09 MB/s | 延迟: 107ms | 抖动: 48ms | IP地址: [2602:f3f2:c1:aeb3:1d47:4104:ba9b:77d7]:443 | 地区: NRT 日本东京
NO.259 | 评分: 64.9 | 中位速度: 4.39 MB/s | 最低速度: 4.22 MB/s | 延迟: 243ms | 抖动: 54ms | IP地址: [2a01:ecc0:4000:999::2]:443 | 地区: AMS 荷兰
NO.260 | 评分: 64.7 | 中位速度: 3.22 MB/s | 最低速度: 2.58 MB/s | 延迟: 265ms | 抖动: 11ms | IP地址: [2a14:a087:7:a::1]:443 | 地区: AMS 荷兰
NO.261 | 评分: 64.7 | 中位速度: 7.84 MB/s | 最低速度: 4.59 MB/s | 延迟: 262ms | 抖动: 46ms | IP地址: [2a01:ecc0:4000:739::2]:443 | 地区: AMS 荷兰
NO.262 | 评分: 64.6 | 中位速度: 5.94 MB/s | 最低速度: 3.78 MB/s | 延迟: 241ms | 抖动: 56ms | IP地址: [2a01:ecc0:4000:9f7::2]:443 | 地区: AMS 荷兰
NO.263 | 评分: 64.3 | 中位速度: 5.22 MB/s | 最低速度: 3.55 MB/s | 延迟: 304ms | 抖动: 29ms | IP地址: [2401:c080:3800:2435:5400:6ff:fe50:1f09]:443 | 地区: KIX 日本 关西

==========================================================
     YouTube 专用优选网速排名（第一行最适合看视频）
==========================================================

NO.1 | 流媒体网速: 28.56 MB/s | IP地址: [2401:b60:5:fec1:739d:1ae:93ad:c508]:443 | 地区: HKG 香港
NO.2 | 流媒体网速: 27.35 MB/s | IP地址: [2a06:a880:6:9129::1]:443 | 地区: HKG 香港
NO.3 | 流媒体网速: 26.87 MB/s | IP地址: [2400:c620:32:4d::a]:443 | 地区: HKG 香港
NO.4 | 流媒体网速: 26.25 MB/s | IP地址: [2a0e:97c0:3f0:1::156b]:443 | 地区: HKG 香港
NO.5 | 流媒体网速: 26.17 MB/s | IP地址: [2a0e:97c0:7da:d6ae:5482:4b4b:d7b1:cbd4]:443 | 地区: HKG 香港
NO.6 | 流媒体网速: 26.15 MB/s | IP地址: [2602:f8c0:8:1001:be24:11ff:fe30:6647]:443 | 地区: NRT 日本东京
NO.7 | 流媒体网速: 25.96 MB/s | IP地址: [2401:b60:5:41c8:9da9:e73b:e59d:1c13]:443 | 地区: HKG 香港
NO.8 | 流媒体网速: 25.95 MB/s | IP地址: [2401:b60:5:af2f:9dde:8832:7be9:3d72]:443 | 地区: HKG 香港
NO.9 | 流媒体网速: 25.75 MB/s | IP地址: [2a0e:97c0:7d7:4220:6da2:a75e:1c21:8523]:8443 | 地区: HKG 香港
NO.10 | 流媒体网速: 25.72 MB/s | IP地址: [2600:3c18::2000:4bff:fe8b:f4a0]:443 | 地区: NRT 日本东京
NO.11 | 流媒体网速: 25.71 MB/s | IP地址: [2a0e:97c0:7d7:b73e:ea72:89ad:1db4:39e]:443 | 地区: HKG 香港
NO.12 | 流媒体网速: 25.68 MB/s | IP地址: [2400:8902::f03c:91ff:fe69:2968]:443 | 地区: NRT 日本东京
NO.13 | 流媒体网速: 25.65 MB/s | IP地址: [2600:3c15::2000:98ff:fea4:eae3]:443 | 地区: SIN 新加坡
NO.14 | 流媒体网速: 25.60 MB/s | IP地址: [2406:da14:16:8900:5683:d1ec:68b8:dca7]:443 | 地区: NRT 日本东京
NO.15 | 流媒体网速: 25.60 MB/s | IP地址: [2407:cdc0:f004:7d94:ec9c:c8c8:9896:e17b]:443 | 地区: TPE 台湾 桃园
NO.16 | 流媒体网速: 25.52 MB/s | IP地址: [2400:8902::f03c:93ff:fe75:7fd1]:443 | 地区: NRT 日本东京
NO.17 | 流媒体网速: 25.52 MB/s | IP地址: [2407:cdc0:f008:101::]:443 | 地区: TPE 台湾 桃园
NO.18 | 流媒体网速: 25.41 MB/s | IP地址: [2a0f:9400:7393:1f::a6]:443 | 地区: NRT 日本东京
NO.19 | 流媒体网速: 25.38 MB/s | IP地址: [2600:3c15::2000:bcff:fe8f:433a]:443 | 地区: SIN 新加坡
NO.20 | 流媒体网速: 25.34 MB/s | IP地址: [2407:cdc0:f004:bcb6:992b:dc57:1db9:543c]:443 | 地区: TPE 台湾 桃园
NO.21 | 流媒体网速: 25.33 MB/s | IP地址: [2a04:ff00:800:b2::a]:443 | 地区: SIN 新加坡
NO.22 | 流媒体网速: 25.33 MB/s | IP地址: [2401:b60:5:eab7:59a2:527a:f40d:f755]:443 | 地区: HKG 香港
NO.23 | 流媒体网速: 25.28 MB/s | IP地址: [2600:3c15::2000:a9ff:feca:30e7]:443 | 地区: SIN 新加坡
NO.24 | 流媒体网速: 25.24 MB/s | IP地址: [2602:f3f2:cd:b4ab:4371:250b:2097:ceee]:443 | 地区: NRT 日本东京
NO.25 | 流媒体网速: 25.24 MB/s | IP地址: [2407:cdc0:f004:735d:4a72:5380:6f52:57f6]:443 | 地区: TPE 台湾 桃园
NO.26 | 流媒体网速: 25.10 MB/s | IP地址: [2600:3c18::2000:6ff:fef0:5778]:443 | 地区: NRT 日本东京
NO.27 | 流媒体网速: 25.08 MB/s | IP地址: [2400:6180:0:d2:0:2:c89f:5000]:443 | 地区: SIN 新加坡
NO.28 | 流媒体网速: 25.04 MB/s | IP地址: [2a0f:9400:7393:1f::9a]:8443 | 地区: NRT 日本东京
NO.29 | 流媒体网速: 24.98 MB/s | IP地址: [2602:fa4f:100:d38b:9f7d:e831:5392:6ff5]:443 | 地区: HKG 香港
NO.30 | 流媒体网速: 24.93 MB/s | IP地址: [2400:6180:0:d2:0:2:e044:d000]:443 | 地区: SIN 新加坡
NO.31 | 流媒体网速: 24.90 MB/s | IP地址: [2a0e:97c0:3f4:1::1b9]:443 | 地区: NRT 日本东京
NO.32 | 流媒体网速: 24.83 MB/s | IP地址: [2401:b60:5:b5b5:4c1d:1323:2be9:d96d]:443 | 地区: HKG 香港
NO.33 | 流媒体网速: 24.76 MB/s | IP地址: [2400:8902::2000:5fff:fee5:243a]:443 | 地区: NRT 日本东京
NO.34 | 流媒体网速: 24.66 MB/s | IP地址: [2400:6180:0:d2:0:2:efc4:e000]:443 | 地区: SIN 新加坡
NO.35 | 流媒体网速: 24.62 MB/s | IP地址: [2600:3c15::2000:57ff:fe6b:f984]:443 | 地区: SIN 新加坡
NO.36 | 流媒体网速: 24.61 MB/s | IP地址: [2400:c620:22:30d::a]:443 | 地区: HKG 香港
NO.37 | 流媒体网速: 24.51 MB/s | IP地址: [2401:b60:5:1b5::a]:443 | 地区: HKG 香港
NO.38 | 流媒体网速: 24.42 MB/s | IP地址: [2400:8901::2000:47ff:fe3e:f3a8]:8443 | 地区: SIN 新加坡
NO.39 | 流媒体网速: 24.40 MB/s | IP地址: [2401:b60:5:203b:bbb6:d5af:bfd8:18a5]:443 | 地区: HKG 香港
NO.40 | 流媒体网速: 24.39 MB/s | IP地址: [2400:8901::2000:a6ff:fea0:44c4]:443 | 地区: SIN 新加坡
NO.41 | 流媒体网速: 24.32 MB/s | IP地址: [2600:3c18::2000:f0ff:fe02:98be]:443 | 地区: NRT 日本东京
NO.42 | 流媒体网速: 24.32 MB/s | IP地址: [2602:f3f2:c5:7746:269c:6d47:345e:6058]:8443 | 地区: NRT 日本东京
NO.43 | 流媒体网速: 24.31 MB/s | IP地址: [2a0e:97c0:3f0:1::be5]:443 | 地区: HKG 香港
NO.44 | 流媒体网速: 24.24 MB/s | IP地址: [2600:3c15::2000:eeff:feeb:509b]:443 | 地区: SIN 新加坡
NO.45 | 流媒体网速: 24.24 MB/s | IP地址: [2400:6180:0:d2:0:2:e5f6:8000]:443 | 地区: SIN 新加坡
NO.46 | 流媒体网速: 24.22 MB/s | IP地址: [2400:6180:0:d2:0:2:e700:f000]:443 | 地区: SIN 新加坡
NO.47 | 流媒体网速: 24.19 MB/s | IP地址: [2a0e:97c0:3f0:1::46e]:443 | 地区: HKG 香港
NO.48 | 流媒体网速: 24.15 MB/s | IP地址: [2a0e:97c0:3f4:1::9be]:443 | 地区: NRT 日本东京
NO.49 | 流媒体网速: 24.13 MB/s | IP地址: [2602:f3f2:cb:9499:c57f:cb11:bfae:ee72]:443 | 地区: NRT 日本东京
NO.50 | 流媒体网速: 23.93 MB/s | IP地址: [2400:6180:0:d2:0:2:e747:b000]:443 | 地区: SIN 新加坡
NO.51 | 流媒体网速: 23.91 MB/s | IP地址: [2400:8901::2000:d9ff:febd:1478]:443 | 地区: SIN 新加坡
NO.52 | 流媒体网速: 23.87 MB/s | IP地址: [2a14:7dc0:102:1163::61bf]:443 | 地区: SIN 新加坡
NO.53 | 流媒体网速: 23.86 MB/s | IP地址: [2a13:edc0:1:54::a]:8443 | 地区: SIN 新加坡
NO.54 | 流媒体网速: 23.79 MB/s | IP地址: [2406:da14:3c:b002:a7cf:f9d3:4b1d:e643]:443 | 地区: NRT 日本东京
NO.55 | 流媒体网速: 23.77 MB/s | IP地址: [2406:da14:3c:b000:70bc:dd5a:9a20:d21]:443 | 地区: NRT 日本东京
NO.56 | 流媒体网速: 23.74 MB/s | IP地址: [240d:c000:f020:1500:3ebe:c5dc:a8be:0]:443 | 地区: SIN 新加坡
NO.57 | 流媒体网速: 23.73 MB/s | IP地址: [2403:2c81:2000:213a::a]:8443 | 地区: HKG 香港
NO.58 | 流媒体网速: 23.72 MB/s | IP地址: [2406:da14:9d2:c900:e53a:33b7:5cc9:2081]:8443 | 地区: NRT 日本东京
NO.59 | 流媒体网速: 23.67 MB/s | IP地址: [2403:27c0:c03:1::62]:443 | 地区: HKG 香港
NO.60 | 流媒体网速: 23.56 MB/s | IP地址: [2403:71c0:2000:134d::a]:443 | 地区: NRT 日本东京
NO.61 | 流媒体网速: 23.54 MB/s | IP地址: [2400:8902::2000:87ff:fe16:50a]:443 | 地区: NRT 日本东京
NO.62 | 流媒体网速: 23.49 MB/s | IP地址: [2400:8d60:6::437c:723c]:443 | 地区: HKG 香港
NO.63 | 流媒体网速: 23.17 MB/s | IP地址: [2400:6180:0:d2:0:2:c89f:8000]:443 | 地区: SIN 新加坡
NO.64 | 流媒体网速: 23.13 MB/s | IP地址: [2400:6180:0:d2:0:2:d317:4000]:443 | 地区: SIN 新加坡
NO.65 | 流媒体网速: 23.11 MB/s | IP地址: [2a14:7586:6109:1:be24:11ff:fed8:1c1f]:443 | 地区: NRT 日本东京
NO.66 | 流媒体网速: 23.08 MB/s | IP地址: [2400:6180:0:d2:0:3:a4a:0]:2087 | 地区: SIN 新加坡
NO.67 | 流媒体网速: 23.02 MB/s | IP地址: [2400:c620:22:22e::a]:443 | 地区: HKG 香港
NO.68 | 流媒体网速: 22.88 MB/s | IP地址: [2400:6180:0:d2:0:3:a4a:0]:8443 | 地区: SIN 新加坡
NO.69 | 流媒体网速: 22.86 MB/s | IP地址: [2400:8d60:6::2cdf:59e2]:443 | 地区: HKG 香港
NO.70 | 流媒体网速: 22.81 MB/s | IP地址: [2400:6180:0:d2:0:3:a4a:0]:8443 | 地区: SIN 新加坡
NO.71 | 流媒体网速: 22.75 MB/s | IP地址: [2600:3c18::2000:20ff:fe1d:2283]:443 | 地区: NRT 日本东京
NO.72 | 流媒体网速: 22.71 MB/s | IP地址: [2600:3c0c::2000:52ff:fe02:fd56]:443 | 地区: CGK 印度尼西亚
NO.73 | 流媒体网速: 22.68 MB/s | IP地址: [2602:fd6f:80::a8]:443 | 地区: NRT 日本东京
NO.74 | 流媒体网速: 22.57 MB/s | IP地址: [2a14:7586:6109:1:be24:11ff:fe21:b023]:8443 | 地区: NRT 日本东京
NO.75 | 流媒体网速: 22.54 MB/s | IP地址: [2403:27c0:c03:1::34]:443 | 地区: HKG 香港
NO.76 | 流媒体网速: 22.43 MB/s | IP地址: [2407:cdc0:d010:20e5::]:8443 | 地区: SIN 新加坡
NO.77 | 流媒体网速: 22.40 MB/s | IP地址: [2403:27c0:c03:1::1b]:443 | 地区: HKG 香港
NO.78 | 流媒体网速: 22.36 MB/s | IP地址: [2600:3c0c::2000:dff:fe70:d6b0]:443 | 地区: CGK 印度尼西亚
NO.79 | 流媒体网速: 22.31 MB/s | IP地址: [2600:3c15::2000:70ff:fec9:4d11]:443 | 地区: SIN 新加坡
NO.80 | 流媒体网速: 22.20 MB/s | IP地址: [2a0e:97c0:7d4:6481:69ee:7dcc:ecd3:9eb7]:443 | 地区: SIN 新加坡
NO.81 | 流媒体网速: 22.17 MB/s | IP地址: [2a0e:97c0:7d4:ddf9::a]:443 | 地区: SIN 新加坡
NO.82 | 流媒体网速: 22.13 MB/s | IP地址: [2400:6180:0:d2:0:2:c89f:3000]:443 | 地区: SIN 新加坡
NO.83 | 流媒体网速: 22.03 MB/s | IP地址: [2400:6180:0:d2:0:2:e4f9:7000]:8443 | 地区: SIN 新加坡
NO.84 | 流媒体网速: 21.98 MB/s | IP地址: [2400:6180:0:d2:0:3:1b0a:4000]:443 | 地区: SIN 新加坡
NO.85 | 流媒体网速: 21.97 MB/s | IP地址: [2400:6180:0:d2:0:2:c89f:6000]:443 | 地区: SIN 新加坡
NO.86 | 流媒体网速: 21.89 MB/s | IP地址: [2a14:7dc0:202:a01::a0d]:8443 | 地区: HKG 香港
NO.87 | 流媒体网速: 21.84 MB/s | IP地址: [2a0e:97c0:7d4:ddc8::a]:443 | 地区: SIN 新加坡
NO.88 | 流媒体网速: 21.82 MB/s | IP地址: [2400:6180:0:d2:0:2:f451:9000]:443 | 地区: SIN 新加坡
NO.89 | 流媒体网速: 21.79 MB/s | IP地址: [2400:8902::2000:f7ff:feb0:af46]:443 | 地区: NRT 日本东京
NO.90 | 流媒体网速: 21.70 MB/s | IP地址: [2400:6180:0:d2:0:2:f90f:f000]:443 | 地区: SIN 新加坡
NO.91 | 流媒体网速: 21.69 MB/s | IP地址: [2a13:edc0:18:38::a]:443 | 地区: NRT 日本东京
NO.92 | 流媒体网速: 21.68 MB/s | IP地址: [2600:3c18::2000:70ff:fec1:c4c1]:443 | 地区: NRT 日本东京
NO.93 | 流媒体网速: 21.62 MB/s | IP地址: [2400:6180:0:d2:0:2:e018:a000]:443 | 地区: SIN 新加坡
NO.94 | 流媒体网速: 21.54 MB/s | IP地址: [2a0f:9400:7393:1f::114]:443 | 地区: NRT 日本东京
NO.95 | 流媒体网速: 21.53 MB/s | IP地址: [2602:f3f2:c1:43d:5de:54a7:8a6a:63dc]:8443 | 地区: NRT 日本东京
NO.96 | 流媒体网速: 21.46 MB/s | IP地址: [2401:b60:5:cab:656:186a:845d:b2d2]:443 | 地区: HKG 香港
NO.97 | 流媒体网速: 21.32 MB/s | IP地址: [2407:cdc0:800c::81]:443 | 地区: NRT 日本东京
NO.98 | 流媒体网速: 21.26 MB/s | IP地址: [2603:c024:16:a1bb:0:25a8:599b:bc3d]:443 | 地区: ICN 韩国首尔
NO.99 | 流媒体网速: 21.23 MB/s | IP地址: [2400:8d60:3::1:b8bd:1fa7]:443 | 地区: SIN 新加坡
NO.100 | 流媒体网速: 21.10 MB/s | IP地址: [2a14:7586:6109:1:be24:11ff:fec0:433a]:8443 | 地区: NRT 日本东京
NO.101 | 流媒体网速: 21.07 MB/s | IP地址: [2400:8d60:6::71fa:25a3]:443 | 地区: HKG 香港
NO.102 | 流媒体网速: 21.03 MB/s | IP地址: [2400:6180:0:d2:0:2:c89f:4000]:443 | 地区: SIN 新加坡
NO.103 | 流媒体网速: 20.77 MB/s | IP地址: [2600:3c18::2000:e8ff:fea3:f30d]:443 | 地区: NRT 日本东京
NO.104 | 流媒体网速: 20.67 MB/s | IP地址: [2a12:a301:2011::10d8]:2053 | 地区: NRT 日本东京
NO.105 | 流媒体网速: 20.67 MB/s | IP地址: [2400:8d60:6::9875:f47d]:443 | 地区: HKG 香港
NO.106 | 流媒体网速: 20.63 MB/s | IP地址: [2602:f3f2:c5:7746:269c:6d47:345e:6058]:443 | 地区: NRT 日本东京
NO.107 | 流媒体网速: 20.61 MB/s | IP地址: [2406:ef80:4:3d25::1]:2087 | 地区: NRT 日本东京
NO.108 | 流媒体网速: 20.59 MB/s | IP地址: [2400:8d60:6::1816:acac]:443 | 地区: HKG 香港
NO.109 | 流媒体网速: 20.52 MB/s | IP地址: [2403:27c0:c03:1::44]:443 | 地区: HKG 香港
NO.110 | 流媒体网速: 20.47 MB/s | IP地址: [2400:8901::2000:c6ff:fe1f:be0a]:443 | 地区: SIN 新加坡
NO.111 | 流媒体网速: 20.25 MB/s | IP地址: [2a12:bec0:16e:1d0::]:2053 | 地区: SIN 新加坡
NO.112 | 流媒体网速: 20.13 MB/s | IP地址: [2600:3c18::2000:3aff:fe07:80b5]:443 | 地区: NRT 日本东京
NO.113 | 流媒体网速: 20.09 MB/s | IP地址: [2a14:7dc0:203:b83::41f]:443 | 地区: SIN 新加坡
NO.114 | 流媒体网速: 20.07 MB/s | IP地址: [2a14:7dc0:203:a55::28d]:443 | 地区: SIN 新加坡
NO.115 | 流媒体网速: 20.04 MB/s | IP地址: [2a12:a301:2006::1012]:2053 | 地区: NRT 日本东京
NO.116 | 流媒体网速: 19.89 MB/s | IP地址: [2407:cdc0:f004:d218:b240:f150:7ec3:adef]:443 | 地区: TPE 台湾 桃园
NO.117 | 流媒体网速: 19.89 MB/s | IP地址: [2a12:a304:4:2f2::a]:443 | 地区: NRT 日本东京
NO.118 | 流媒体网速: 19.87 MB/s | IP地址: [2605:e440:16::27d]:443 | 地区: SIN 新加坡
NO.119 | 流媒体网速: 19.80 MB/s | IP地址: [2400:8902::2000:12ff:fe12:85b6]:443 | 地区: NRT 日本东京
NO.120 | 流媒体网速: 19.78 MB/s | IP地址: [2400:8905::2000:f7ff:fefa:303e]:443 | 地区: KIX 日本 关西
NO.121 | 流媒体网速: 19.69 MB/s | IP地址: [2401:b60:5:f602:766:c184:4c34:4770]:443 | 地区: HKG 香港
NO.122 | 流媒体网速: 19.67 MB/s | IP地址: [2603:c024:15:4966:0:f165:9637:c2e9]:8443 | 地区: ICN 韩国首尔
NO.123 | 流媒体网速: 19.65 MB/s | IP地址: [2406:da14:3c:b000:eee2:b425:2de8:2500]:443 | 地区: NRT 日本东京
NO.124 | 流媒体网速: 19.62 MB/s | IP地址: [2400:6180:0:d2:0:3:1a0c:d000]:443 | 地区: SIN 新加坡
NO.125 | 流媒体网速: 19.57 MB/s | IP地址: [2406:ef80:4:3d25::1]:2083 | 地区: NRT 日本东京
NO.126 | 流媒体网速: 19.47 MB/s | IP地址: [2400:c620:22:245::a]:443 | 地区: HKG 香港
NO.127 | 流媒体网速: 19.43 MB/s | IP地址: [2407:cdc0:800c::80]:443 | 地区: NRT 日本东京
NO.128 | 流媒体网速: 19.37 MB/s | IP地址: [2a0f:b240:19:9a::a]:443 | 地区: NRT 日本东京
NO.129 | 流媒体网速: 19.37 MB/s | IP地址: [2400:8d60:6::b567:3c41]:443 | 地区: HKG 香港
NO.130 | 流媒体网速: 19.36 MB/s | IP地址: [2400:8d60:6::3eeb:9330]:443 | 地区: HKG 香港
NO.131 | 流媒体网速: 19.31 MB/s | IP地址: [2a13:edc0:1:21::a]:443 | 地区: SIN 新加坡
NO.132 | 流媒体网速: 19.29 MB/s | IP地址: [2400:8905::2000:82ff:fe8f:39df]:8443 | 地区: KIX 日本 关西
NO.133 | 流媒体网速: 19.29 MB/s | IP地址: [2404:c140:2202::55:62a9]:443 | 地区: FRA 德国
NO.134 | 流媒体网速: 19.25 MB/s | IP地址: [2602:f3f2:c0:2e7d:49aa:cf4:92f:c628]:443 | 地区: NRT 日本东京
NO.135 | 流媒体网速: 19.22 MB/s | IP地址: [2a12:a304:4:43f::a]:443 | 地区: NRT 日本东京
NO.136 | 流媒体网速: 19.20 MB/s | IP地址: [2400:6180:0:d2:0:2:db9a:1000]:443 | 地区: SIN 新加坡
NO.137 | 流媒体网速: 19.16 MB/s | IP地址: [2a13:9500:15f::1b]:443 | 地区: NRT 日本东京
NO.138 | 流媒体网速: 19.10 MB/s | IP地址: [2406:da18:10b3:e900:2e22:b19c:b829:64b3]:443 | 地区: SIN 新加坡
NO.139 | 流媒体网速: 18.97 MB/s | IP地址: [2603:c024:15:ef00:0:7a69:2f33:68a1]:8443 | 地区: ICN 韩国首尔
NO.140 | 流媒体网速: 18.95 MB/s | IP地址: [2a10:1fc0:12::a376:7565]:443 | 地区: CDG 欧洲 法国
NO.141 | 流媒体网速: 18.91 MB/s | IP地址: [2a0f:9400:7393:1f::128]:443 | 地区: NRT 日本东京
NO.142 | 流媒体网速: 18.69 MB/s | IP地址: [2a0f:9400:7393:1f::af]:443 | 地区: NRT 日本东京
NO.143 | 流媒体网速: 18.60 MB/s | IP地址: [2400:6180:0:d2:0:2:e335:9000]:443 | 地区: SIN 新加坡
NO.144 | 流媒体网速: 18.58 MB/s | IP地址: [2a12:a304:4:3c9::a]:443 | 地区: NRT 日本东京
NO.145 | 流媒体网速: 18.57 MB/s | IP地址: [2401:a660:1001:2be::14e]:8443 | 地区: NRT 日本东京
NO.146 | 流媒体网速: 18.52 MB/s | IP地址: [2400:8905::2000:39ff:fe0c:b2b4]:443 | 地区: KIX 日本 关西
NO.147 | 流媒体网速: 18.49 MB/s | IP地址: [2400:6180:0:d2:0:2:e3c5:8000]:443 | 地区: SIN 新加坡
NO.148 | 流媒体网速: 18.44 MB/s | IP地址: [2a14:7586:6109:1:be24:11ff:fe41:f7d7]:443 | 地区: NRT 日本东京
NO.149 | 流媒体网速: 18.33 MB/s | IP地址: [2a0e:97c0:3f4:1::1616]:443 | 地区: NRT 日本东京
NO.150 | 流媒体网速: 18.20 MB/s | IP地址: [2401:b60:5:f602:766:c184:4c34:4770]:8443 | 地区: HKG 香港
NO.151 | 流媒体网速: 18.18 MB/s | IP地址: [2a12:a304:4:96c::a]:8443 | 地区: NRT 日本东京
